mmsi,lat_mean,lat_std,lon_mean,lon_std,sog_mean,sog_std,cog_mean,cog_std
205776000,28.04890952681388,1.8219775974176755,-92.88532969716088,3.277415402591932,7.302649842271294,5.401982945324787,143.8518611987382,119.38746507189869
209513000,26.058067090834697,0.10969626886075158,-80.01067415711948,0.2685736385404579,1.82569558101473,6.231815504752134,19.82315875613748,64.02311874324859
212040000,29.54280055944056,0.0001275879953064282,-89.76510290478751,0.0002309734094959062,0.01845077998924153,0.04186925576409868,30.029800968262506,78.86029078274605
215583000,27.08205453753351,2.2393036013503864,-85.8644673927614,6.918216310485352,6.982372654155497,4.694928296662364,159.89182305630027,111.97549333136098
228075700,27.32147543478261,0.8905386985759316,-95.91815472437888,2.5600350601930457,3.403610248447205,5.242090164346803,153.1322593167702,108.62170948103696
241452000,28.008806732863547,1.4004764210330625,-88.66869467648942,5.753899995141131,11.647405509288916,7.313586408111842,96.6709801409353,101.70732310888246
241770000,27.99329501390176,2.150997412554191,-90.65128814179796,5.356743171726471,9.32669138090825,6.0341764463322125,118.79819277108433,94.26682344438936
244561000,25.74733049844237,0.7273381601013184,-80.31914132917964,0.59080783974956,2.815472481827622,4.822701172134868,159.4315420560748,114.70369558903249
244810614,29.408396763754048,0.40878971606768033,-91.54301234858993,3.2490936550768317,7.2246417013407305,6.298233185334918,122.66694405917706,124.12764782262612
245021000,28.885874175563462,0.00026380282633111404,-89.33946391459075,0.0003621357383784552,0.06803084223013049,0.06858840554059992,109.38962040332147,110.86649465463925
248392000,26.16323624792703,1.6063902301236836,-80.44686859038143,1.0374364779513137,14.171185737976783,5.428722459666282,208.37989220563847,107.83864114386108
248680000,28.76332669405321,0.8635564326102794,-91.35643777777778,1.4841745136798392,5.136619718309859,5.517468164735642,214.50285602503914,113.13640512253878
248895000,29.375072840259243,0.27453050371137216,-94.67322334349981,0.3402383434498188,3.896835684330919,4.989344241827313,93.52908882958444,113.18695555204447
249086000,29.746452705962675,0.0003319066339827956,-95.2849538802913,0.00025226708962249777,0.018070095584888486,0.26022685055841216,1.8394856622667273,21.388876928906278
255805583,27.87746130142737,1.6433741508672655,-91.42817587741393,6.589894796760405,2.8247691015952983,4.4222583788523915,106.31939546599496,106.97110629269454
257087080,29.730659745808545,3.104406631155802e-05,-95.27559101676582,3.413026104624e-05,0.0,0.0,0.0,0.0
305291000,26.122493648255816,0.090916288969923,-80.09526023982558,0.07944892601604521,1.55828488372093,3.9910978714976597,16.306177325581395,52.669122487763914
309587000,28.23734660922217,0.6744504836309659,-85.57062373078715,2.863728831498805,5.291942244993013,5.679605385496999,135.1970190964136,144.31001696914166
311000808,25.33551604477612,1.1920810796125796,-80.95351038286827,1.161404098762705,8.603990914990266,4.412498878458828,164.94487345879298,108.69535403279987
311070400,27.321810592515593,0.7200638986221148,-82.76236466735966,0.3240404696378186,3.071153846153846,4.902980141563983,48.9741683991684,95.06271063233059
319093800,29.59288276641091,0.2477133532137588,-93.62652292838875,2.142629280507421,5.011935208866155,6.354493258233474,98.3769820971867,124.47192981619473
319106900,29.766817859249894,0.2326041402242432,-91.32063295828067,2.1380795791707405,3.9497260851243157,5.572962778662613,86.5558786346397,124.13307730545006
319499000,29.36291892259414,0.09299513397235115,-94.63771951882845,0.14551586369391012,0.9773535564853557,3.1318914099574835,34.202824267782425,93.23149663503453
319963000,29.2227169420356,0.663435222391336,-94.63798890917388,0.5678784241353145,5.565632131446828,6.145807573489774,105.09438612505704,122.51582691710628
338196024,25.991242981186687,1.3798827037410116e-05,-80.12009694645441,1.3043789036523954e-05,0.001715939632003308,0.01434939830844437,4.043787471573289,37.16805658737804
338601000,29.143394689361703,0.007725811737487216,-90.21096449361701,0.002555353813496332,0.22612765957446807,1.1825995248431898,19.306553191489364,67.15846575530767
352001189,29.955032952380954,0.005219232424232108,-90.30634764835165,0.017778440928299347,0.48000000000000004,1.9557952084409835,123.75142857142858,113.17736835605282
352001406,26.074568600223962,2.2134052496685867e-05,-80.1208482474804,2.116514514217012e-05,0.0,0.0,0.0,0.0
354543000,25.80133124455206,0.01002340054277633,-80.20343328329298,0.15831398251144005,1.0654237288135593,2.5991551111761577,30.982300242130748,79.61302521878697
355967000,29.65443451859956,2.4284804018574036e-05,-91.10173789387309,2.0659506835399692e-05,0.0,0.0,0.0,0.0
366273000,26.99721115427928,1.9304900944487637,-86.43920271396397,6.373159736355839,14.670833333333334,2.818383231137775,124.78885135135135,115.08908681454818
366508000,27.684020749456916,2.253522463485178,-85.80698451122375,4.599694251332566,8.623533671252716,6.376098816221616,143.42719044170892,120.1658308898015
366518000,28.665353293005673,0.40406552375301424,-89.51804868809073,0.6187541581023148,1.2153875236294895,2.07777153256164,74.36952741020794,88.37725657397424
366539000,27.766061556106635,0.27839270474806815,-83.66830458772473,1.4935050713511793,8.941351518908865,6.7024731488624,161.90520768753876,121.21191882676851
366872110,25.766881657808668,0.003207003825080884,-80.14677967293541,0.002918011007342731,1.9214636140637775,3.2689078919536962,76.352309893704,114.43775191947466
366914760,29.133706579268292,0.6218884259506354,-92.7075348597561,0.7673695307398294,5.985914634146341,6.565861225701708,145.35713414634148,115.7680637043054
366931000,25.773813503575077,0.004295962350642336,-80.18687042900919,0.026594512450016983,1.3183861082737487,2.093013270420061,85.57272727272726,119.02397673000142
366954420,27.33799888218595,1.0311012274490043,-81.84363444641589,1.073238183986922,12.255535841022,11.838851982896944,117.23094393186656,132.08588300981486
366957490,29.010204966969447,0.15012025201889911,-89.39411651321221,0.031339043746377374,4.5530966143682905,9.191505378523837,42.75776218001651,91.31256243849265
366983730,29.115701616119647,0.10486727670806838,-89.12640266098879,0.18826783852648024,3.2268591607810553,6.447742227140942,119.15263813876196,118.52204957520388
367021170,29.03871861760462,0.09122428570564027,-89.86650165079365,0.3243419010948011,3.524992784992785,6.236337853452734,107.4122655122655,118.37441014960389
367037610,29.880273876404495,0.014048192234766003,-89.92513716292135,0.01667403017374371,6.760533707865169,7.16982473811135,133.42120786516853,119.50749736534418
367053620,29.59814468365003,0.01374454847232999,-89.8568195176446,0.026321679076116617,1.3104405930256837,4.661635265891483,127.80329922739611,136.0822573214486
367090270,29.874197875594128,2.301014886747392e-05,-90.07219799338706,2.1826554197966033e-05,6.199628022318662e-05,0.0024893905144658213,0.16453812771233725,6.703765065134285
367090310,29.462819546105095,0.14081781223473216,-89.21247601921897,0.11080391941789305,5.5333469638110815,8.227473690958822,66.22402371703129,104.31797928981882
367102000,28.875584463746222,0.6143004605574113,-86.57253042296072,1.3189644868336559,13.620241691842901,2.6958826873287185,240.91797583081572,91.39321932344481
367106880,29.90115548216106,2.0496909649832698e-05,-90.08110141488277,1.8970122859266664e-05,0.0006931702344546382,0.008297624677343702,1.8990214067278288,23.000584233052365
367134000,26.349652656608722,1.051529929061479,-81.7476498556904,2.962084425420494,6.082814037389308,6.574443966577833,172.3720236142998,122.23976322159594
367136040,29.29529792346485,0.07134937659997825,-94.77424526253337,0.0563418509433942,1.913200830614061,5.838890451969466,15.334351824384456,48.497361615833896
367140970,29.803884333538715,3.318223113777026e-05,-93.34705544670364,0.0019201170530470798,0.7493530499075786,1.8466624973809334,37.15863627028137,83.90241645339147
367151450,29.337469711846317,0.013237426047046917,-94.77533832088226,0.0030955931525329995,2.5121664887940236,4.25307190241913,58.826147278548554,106.81735072412458
367181550,29.854525093756436,2.695253354164903e-05,-89.98142404286008,2.5170805977519606e-05,0.004347826086956522,0.020395213407038308,12.026499072738511,56.92965918439573
367188610,27.94052397948718,0.007371843128530636,-82.44889749128205,0.0008611472125203807,0.2094769230769231,0.9395563527312794,9.483835897435897,49.29221216576358
367192710,29.283172403494515,0.013275545576625662,-89.35808734660708,0.012532927521162033,0.6205404307192198,3.492271880322475,11.635574969524583,52.586084445855484
367345040,29.62110661644425,0.008402652559427447,-94.96341225570383,0.021069579601331146,2.225678002582867,5.589140759292872,69.65815755488592,98.06022332452702
367362520,29.364788323377958,0.10369330816682404,-89.01939687744594,0.23315424248212938,4.455056642636457,7.626737623235512,147.72240988671473,104.65397608256283
367366390,29.1489534283247,0.2646371092017225,-91.32373785405872,1.4390014611428115,4.30841968911917,7.279755823168195,92.18307426597582,124.23015579851818
367387060,29.601176002034588,0.00829116990787982,-89.862836474059,0.016638257816181345,0.6112919633774161,3.026350268812018,121.95501525940998,131.6385170167436
367387350,25.77722838737949,0.006527943554159579,-80.1677147502191,0.015317243100096642,5.042681858019281,2.6611980209280994,155.74829097283083,115.03015908564868
367419770,29.44098722319475,0.18560044170090417,-91.98354991028447,0.17082095807848827,1.8427133479212257,3.4006514623932227,85.67015317286652,110.45402415951037
367460420,29.547592126556015,0.0033003584154382985,-95.03655362033194,0.015429962116226081,0.5077800829875518,1.335275707225647,31.149170124481326,83.61107925745341
367461130,29.69112985133796,1.88866756872114e-05,-91.09841594648165,1.675010913613626e-05,4.955401387512389e-05,0.0022257972241602106,0.1068384539147671,4.8270143180269
367477280,29.176817765118315,0.11776596090576977,-89.70831025854513,0.397727521851745,5.008654688869413,6.665247517257988,87.22677475898335,112.37045823274597
367518920,29.052036264726265,0.6130190508371657,-94.33943442827443,0.7363256894586085,8.914622314622314,5.577916225960104,125.66826056826056,89.11830869553758
367543570,29.685220891210818,2.2467078000074122e-05,-91.29704631530423,2.3053957061506568e-05,0.011524277811923786,0.03203248995252345,19.619053472649046,57.952038266316606
367570970,29.21670024292311,0.13522111466856793,-89.3628407548685,0.030430805718193822,3.784260188717125,7.397289827153358,183.00736799839387,109.08126494208058
367598990,29.634045831847132,0.23893666436896233,-91.11630338853504,0.16750835604694536,0.9250445859872612,2.6507325991566497,25.320458598726116,73.96117877056264
367633000,27.77997790980673,0.35419817781633905,-88.55492507516107,4.074054397393059,8.46320687186829,5.8668871212685065,99.30472440944882,74.21224078637583
367647000,29.299166831521738,0.5904463400038527,-93.46254054347826,0.17404397050424344,9.721902173913042,8.346680361189792,111.60788043478261,107.92658682368989
367651670,29.252418534657476,0.008365183312514731,-89.41964026955817,0.03207471418857659,3.990798540737738,8.357046334974552,51.689704094041346,99.307082824753
367652660,29.695469335134014,0.09135132548920227,-93.85584518387701,0.05570065958172666,3.676646582173281,6.674681618177691,63.08213172657386,113.34234248884181
367666910,28.996618619979404,0.22019717540258735,-89.75458114830072,0.7018500602437625,7.154634397528321,8.05303176468339,117.55092687950567,116.1923648672423
367670000,29.12421200829384,0.025328822522289098,-90.20039301836492,0.023806800779633982,0.18954383886255924,0.7349277409704678,16.14857819905213,62.0889247431107
367677560,28.324973847139194,0.7091182248370094,-84.64879665670368,2.2160059936556906,8.19538855678907,6.988852116553474,165.56746370623398,124.8547413677401
367719730,29.95279020960521,1.1348019682392064e-05,-90.05590834350834,1.1808880371411127e-05,0.0004477004477004477,0.006676726806587068,1.0854293854293855,16.500853537397678
367740670,27.842648266475642,0.00162053634909841,-97.06992167621777,0.0005041622400820103,0.7454154727793696,1.8078602577873273,62.62988129349161,115.14402240260863
367745620,29.606132607253432,0.16754191819241482,-93.6972074590889,0.2759921285717121,2.2874613003095976,4.853886291780901,54.129279080053074,107.98314140853678
367761740,29.804195324595533,0.00015963610845274201,-93.95528442351014,8.83387722148696e-05,0.0358795822240426,0.09842460123930756,27.497993037067378,73.7133336599627
367767480,29.759929496932514,0.085258230023962,-93.31905651533742,0.1295984367753292,1.4470552147239264,3.5846575010301236,43.77955010224949,93.96625353844861
368014310,27.97553655667702,0.003824058777922317,-82.82407826863354,0.003489825604346224,0.3688276397515528,1.270212406283502,16.224417701863352,60.068753857159685
368045410,27.841666658491725,0.0017626821546232075,-97.06983138974044,0.0010620172944934049,0.8188841201716739,1.960589582262664,47.898692008992434,104.36642845433273
368063310,29.954615601214574,0.0024787319643564355,-90.0586215020243,0.01168209463663132,0.597834008097166,1.7003165875958437,28.745060728744942,81.50679031640293
368099310,28.73664499000666,0.29652531593027326,-89.3358013524317,0.7431483639688018,5.405329780146569,4.882079977616018,190.86935376415724,120.19456030473586
368112000,29.664881367041197,0.16554549527296028,-92.27075663723917,0.1704070908040794,7.685152487961476,9.84432541274275,68.12059925093632,97.23377614493418
368179260,28.239897213216956,0.11138709019411357,-88.83887508104738,0.11153399993413705,0.5556109725685786,1.6159643944241828,66.15579800498753,115.80057172474159
368199000,26.613021354529614,1.655658872647612,-85.27843111933798,6.154257359548557,7.177264808362369,6.310066419898289,199.74869337979095,126.24380419850257
368205140,29.94024468421053,0.014730385068840052,-90.11945001754385,0.11175208597149691,2.7205263157894737,4.26339506826351,81.10877192982456,128.06866414103337
368253470,29.53046298695022,0.6576444698520145,-89.95255054615755,0.4840637827137967,2.7115031416143065,4.30306704444506,84.13494441759305,139.51157398711757
368269780,29.15775394882293,0.1184317290688185,-89.11321697236438,0.18420696210909204,1.8068781985670421,3.2224498165104087,79.7027430910952,110.57620915444222
368295110,29.141253628117912,0.003298640923811348,-90.21203642479215,0.006458609578932483,0.022826908541194253,0.2254989327489361,3.078029730410683,25.44576153881914
369390000,27.54124880705394,2.362805999787272,-90.16150498443984,5.9729091465340325,10.54688796680498,6.669367088221129,111.33091286307054,92.36162400471004
370361000,26.897135272938442,1.092166170309477,-96.23709022067364,0.7668687794538929,4.67787456445993,5.988329101477614,190.40725900116144,135.89458132588516
371823000,29.346967364176567,0.47168470003428764,-94.80006682512733,0.2544037624525515,4.059677419354839,5.35913805198455,103.86659592529712,148.56229578430936
372172000,28.500764282420747,1.7664245634267326,-92.94592076080691,3.7681549764021796,6.896829971181556,6.2078016066161394,105.19365994236311,113.2597196224746
374158000,29.833465942028983,0.0969717433270048,-79.02908942028985,0.06805422135166951,15.721739130434782,0.1281882407396974,327.90579710144925,1.3786058663364498
477137600,28.481915423280423,1.6011199312873685,-90.35629897486771,5.920059039897156,5.352579365079365,5.929246960381347,156.87996031746033,116.00243106263129
477176300,29.912496023797722,0.031026746218519967,-90.03321212692117,0.17704901305353174,0.7533961328705998,2.39825697664713,38.44561229548835,94.95290573423982
477948700,28.995305520547944,2.000773290548526,-88.78762894520547,2.7376793706507563,3.7945205479452055,5.052804580819479,90.7135616438356,131.48053748090825
538003366,25.680884192941175,1.4686492208061483,-81.8684599717647,1.316851362222468,9.801364705882353,5.385166819810756,162.16912941176471,96.09085359432774
538004326,28.085309622057,1.9573034052462335,-89.26844070012392,7.407830980860507,4.498389095415117,5.316062280685916,127.66679058240398,97.49318255522252
538005148,28.457931505255253,0.8614684467875798,-88.12428331456456,5.828186480286581,6.915803303303304,5.893617055603157,78.8335960960961,79.16469284344123
538005167,28.440218341781314,1.7802410527160628,-93.32650043446777,3.9547488302991316,4.976249094858797,6.238691855304525,82.24554670528603,84.36703029505063
538005585,29.23077519761776,0.4676649110872391,-94.09165571737954,0.5916557395995928,3.028045479155387,4.980667242225566,59.75527883053601,96.8260421631001
538007204,29.499761712658785,0.43656364533754777,-94.3379835173018,0.7918770859881137,4.180639509417433,5.588454679809918,61.90100744634253,86.00006019728369
538007356,29.319028616557734,0.0003946641976549008,-94.59951962962964,0.0007708627631110313,0.006100217864923748,0.027539197330319645,10.281590413943356,49.14061133828937
538007474,28.633381145098042,0.8888396353841511,-92.85039507843138,3.394805092138501,4.562627450980393,5.002146592806653,75.49372549019608,112.69024435529117
538007687,26.112505408872263,0.014240172467529991,-80.08564807589525,0.023100674882765064,0.25542490646712984,1.0615754706028926,122.8462319615179,105.34420346515867
538007722,29.526868688106177,0.2268321698019524,-94.89957548238898,0.3777859795986915,1.2398162327718225,3.0811873013213904,47.59688616641144,110.15358400411098
538008309,27.65959414866033,0.7904478344919315,-95.74312435177183,1.0623051578579992,5.8382022471910116,4.948526352952584,162.16274848746758,141.68480220977906
538008314,27.615932869991827,0.19952750688653806,-96.30024372853639,0.37063890899108015,2.113573180703189,3.1448890188461625,173.4176614881439,126.40158129305163
538008705,28.636830000000003,0.6410225400089634,-92.61207316089768,2.0456280022156133,9.815138836059338,2.6193328674674907,164.7828451882845,127.91590317966786
538009198,29.256407386414754,0.2340258860480119,-94.52467411605937,0.20036131418754405,2.278452541610436,4.2615500848220655,69.04988753936122,128.15089977512315
538009441,27.59041305483029,2.51791539794043,-90.25758448215839,6.662162162708562,6.84325500435161,5.400233914333284,131.33220191470846,106.35826694806632
538009599,29.46458287476866,0.1495888610129083,-93.65750828500924,0.09077204365282757,1.178470080197409,2.914664773918315,43.543183220234425,101.2829925431848
538009657,29.14829206167904,0.7557718684529362,-93.19651338663621,2.3758273360206195,6.105425471159338,6.46956383860056,123.99080525414048,105.7010655493382
563020500,28.302206105640106,1.4397763276861735,-94.99807738585497,1.7599334381839236,7.503536257833483,5.937980029896651,123.31642793196062,112.96059029871272
563051800,26.45149361312717,1.099869316000818,-79.96005124644998,0.20635280522165994,3.345029977911013,4.421391991311201,147.93824550331334,85.33338797761955
563061100,29.359582791411043,0.3207186909112349,-92.55670801226994,2.390299862315803,5.386932515337424,6.00736869304919,107.73717791411043,95.91578612322175
563128800,29.15355557331863,0.0008769437330671177,-94.51309099779493,0.0009321830843881286,0.006119073869900773,0.02553431529546938,9.91052921719956,45.09923365633036
563136900,27.82965183365759,1.9641258789047888,-89.18207328307393,6.989825529163059,6.625535019455253,6.080056721605956,89.52772373540856,115.33608361996588
563142600,29.531608243180766,0.239191506117125,-94.97428612575128,0.3328661263001595,2.2263060564031436,4.245331178012385,84.61636615811373,131.996102493125
563326000,27.942882074074074,0.7521130214339692,-95.72066484444444,1.0336143439510068,5.085296296296296,5.947537911705621,133.33896296296297,133.4540825919742
563759000,29.221278337540568,0.3556204673089902,-94.471911886044,0.38187904972866293,5.423368193292463,5.2302368255624865,125.87151099891814,124.94440028890081
564329000,29.000532142857143,0.49952562363279257,-93.82085983870968,0.11089644778914005,3.848694316436252,4.762716525393779,106.96536098310291,108.33550886481999
566646000,28.798565166771557,0.8314748283872457,-91.39485047828823,1.3894381912113154,8.631529263687854,5.427905691089891,89.89194461925739,65.23972861284795
566690000,27.721867398077563,0.09698425915458393,-96.70075388796818,0.3041190843684421,1.872953264832615,4.141803968666014,137.71544580709315,112.84859178788962
566996000,29.56406857902098,0.38815864035840725,-95.01263878041958,0.60398647909706,1.6252867132867133,3.932240650165127,93.88861538461538,119.19418519682866
577278000,29.23816032592593,0.7175844744643558,-93.19776226172839,1.9965854316692748,6.014814814814815,5.931654364157429,158.7925925925926,148.39307430078796
636010915,27.651122123503466,0.6320748949332475,-96.98069260869566,0.1372474351053768,1.773408947700063,4.212600286194262,56.63654694391934,107.37241920636686
636013521,28.568705104986876,1.7291712234927241,-92.3277804593176,2.7752339429749284,6.552712160979877,6.019131358654345,73.77034120734908,113.99436899051891
636016396,29.741859688888887,1.5802170850014307e-05,-95.20447335,1.9085534922432407e-05,0.030833333333333334,0.0461933366066943,46.75483333333333,73.61517964170042
636017514,26.404715191703332,0.3168127055397157,-79.45959014456317,0.37774965481069006,4.590823381521056,4.052880489850728,146.22646134506599,77.73741227948283
636017828,29.099830083333334,0.7991445795361034,-94.65921312500001,0.4824949102731018,4.995509259259259,5.685870057779066,127.79546296296297,142.23186240910215
636017833,29.052513890147225,0.9719867058814764,-91.38963171007929,2.742709836561376,7.601019252548131,5.059017034115471,178.52876557191394,138.72657440757553
636019738,27.378991751930503,1.0592503643826479,-95.52623128861003,3.5464355456100054,5.112644787644787,5.448893796477769,100.6274613899614,89.63796389609388
636020277,29.300510524625267,0.03191610969736269,-94.5687201124197,0.05998512000668428,0.8490899357601712,2.64414629245489,166.10867237687367,124.22418763909984
636020369,27.866746043599257,0.34800255672978014,-95.87921066326531,1.0526876782352617,2.549582560296846,4.538350611816943,90.94661410018553,139.29777449496325
636021073,29.224506815427,0.000687767746076878,-94.67062223691461,0.0004537609090674848,0.019338842975206612,0.04436994058037469,37.65641873278236,87.26760362916056
636021151,26.450423697289153,2.453121712039631,-85.62612385542168,7.019211741077363,7.912048192771085,6.4244603237416325,28.59578313253012,36.59179161442545
636021192,28.12776909019608,1.3562884673273368,-82.95870021960785,4.690477197928,9.040235294117647,3.3167461889799226,172.50039215686274,86.1343951423221
636021410,29.40220946717412,0.1604667649013021,-94.70270252140818,0.19142396409588894,1.7184110371075165,3.7039797147403455,71.82583254043767,112.83587021208015
636022111,29.30425876960935,0.5138292305312377,-92.33233144570902,2.7023696719914243,5.285050753614272,6.003982613274314,84.43525069209474,115.41596626019975
636091186,28.739414412624196,0.1117076155224951,-94.91252755698422,0.2272827211178346,0.0030976037405026306,0.017330342187517642,8.657334891876097,50.65947586003542
671830000,25.79637167975831,1.8920860318731848e-05,-80.24542362537765,1.999165082355852e-05,0.0007854984894259819,0.008830626187628287,0.819214501510574,11.381268393335773
